year,country_of_wood_production,province_of_wood_production,pulp_wood_source,wood_supplier,wood_supplier_corporate_group,pulp_mill,pulp_mill_corporate_group,zero_deforestation_indonesia_wood_pulp,product_type,pulp_grade,province_of_pulp_export,importer,importer_corporate_group,country_of_importer,country_of_destination,province_of_wood_production_trase_id,wood_supplier_trase_id,co2_emissions_wood_pulp_burned_peat_exposure,co2_emissions_wood_pulp_subsidence_co2_exposure,co2_gross_emissions_wood_pulp_deforestation_exposure,co2_net_emissions_wood_pulp_deforestation_exposure,country_of_wood_production_trase_id,country_of_destination_trase_id,country_of_importer_trase_id,volume,annual_woodpulp_deforestation,burned_area,co2_total_emissions_wood_pulp_exposure,concession_area,concession_deforestation,deforestation_on_peat,land_use,peat_area,remaining_forest,wood_pulp_deforestation_10_year_total_exposure,wood_pulp_production_volume_m3
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","BANGLADESH","ID-14","ID-WOOD-CONCESSION-0478","208.88941410795468","145.40933568324195","0","0","ID","BD","SG","92.76973544302851","0","0.2483872730643822","354.29874979119666","28.547406245640893","0.06423456361694968","0","1.9813881322607039","24.82159714967516","1.2594001063577736","1.9371352272894635","405.3023640401467"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","CHINA (MAINLAND)","ID-14","ID-WOOD-CONCESSION-0478","9.947114957521652","6.9242540801543795","0","0","ID","CN","SG","4.417606449668025","0","0.011827965384018202","16.871369037676033","1.3594002974114712","0.003058788743664271","0","0.0943518158219383","1.181980816651198","0.05997143363608446","0.09224453463283161","19.30011257334032"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","INDIA","ID-14","ID-WOOD-CONCESSION-0478","370.03267641980545","257.5822517817429","0","0","ID","IN","SG","164.33495992765052","0","0.4400003122854771","627.6149282015483","50.56969106370673","0.11378694126431088","0","3.5098875485761045","43.96968637942457","2.2309373312623415","3.4314966883413356","717.9641877282598"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","JAPAN","ID-14","ID-WOOD-CONCESSION-0478","322.2865246237015","224.34583219700187","0","0","ID","JP","SG","143.130448969244","0","0.3832260784421897","546.6323568207033","44.04456963613167","0.09910475529472237","0","3.0569988326308004","38.29617845949882","1.9430744498091364","2.9887229221037437","625.3236473762264"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","KUWAIT","ID-14","ID-WOOD-CONCESSION-0478","98.47643807946434","68.55011539352836","0","0","ID","KW","SG","43.73430385171344","0","0.11709685730178018","167.0265534729927","13.458062944373564","0.030282008562276284","0","0.9340829766371891","11.701610084846862","0.593717192997236","0.9132208928650328","191.07111447606917"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","PAKISTAN","ID-14","ID-WOOD-CONCESSION-0478","61.67211273663424","42.93037529695715","0","0","ID","PK","SG","27.389159987941753","0","0.07333338538091286","104.60248803359138","8.428281843951122","0.01896449021071848","0","0.5849812580960174","7.328281063237428","0.37182288854372364","0.571916114723556","119.66069795470997"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","PHILIPPINES","ID-14","ID-WOOD-CONCESSION-0478","76.59278517291673","53.31675641718873","0","0","ID","PH","SG","34.015569662443795","0","0.09107533345694016","129.90954159010548","10.467382290068329","0.023552673326214888","0","0.726508981828925","9.101252288214228","0.4617800389978504","0.7102829166728034","148.6108668147205"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","SINGAPORE","ID-14","ID-WOOD-CONCESSION-0478","23.873075898051965","16.61820979237051","0","0","ID","SG","SG","10.60225547920326","0","0.028387116921643685","40.49128569042248","3.262560713787531","0.007341092984794251","0","0.22644435797265192","2.8367539599628757","0.14393144072660272","0.22138688311879587","46.32027017601677"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","SOUTH KOREA","ID-14","ID-WOOD-CONCESSION-0478","2432.0696071140433","1692.9801225977455","0","0","ID","KR","SG","1080.104776943832","0","2.89193753639245","4125.049729711789","332.3733727171047","0.7478738478259143","0","23.069018968463908","288.99430967121793","14.663015524022649","22.553788717727326","4718.877524181708"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","TAIWAN","ID-14","ID-WOOD-CONCESSION-0478","205.9052796206982","143.33205945919565","0","0","ID","TW","SG","91.4444535081281","0","0.24483888344917676","349.23733907989384","28.139586156417455","0.0633169269938504","0","1.9530825875141227","24.467002904679802","1.2414086762669483","1.9094618668996142","399.51233026814464"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","THAILAND","ID-14","ID-WOOD-CONCESSION-0478","293.4398912468888","204.26549536455423","0","0","ID","TH","SG","130.31939026520675","0","0.348924978828537","497.705386611443","40.102308773638406","0.09023426793809602","0","2.78337856674718","34.868434091210354","1.7691572922644918","2.7212137716685327","569.3533209135395"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","UNITED ARAB EMIRATES","ID-14","ID-WOOD-CONCESSION-0478","299.4081602214018","208.42004781264686","0","0","ID","AE","SG","132.96995413500755","0","0.3560217580589479","507.8282080340486","40.91794895208529","0.09206954118429456","0","2.839989656240343","35.57762258120107","1.8051401524461423","2.7765604924482314","580.9333884575436"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","UNITED STATES","ID-14","ID-WOOD-CONCESSION-0478","0.7957691966017322","0.5539403264123504","0","0","ID","US","SG","0.353408515973442","0","0.0009462372307214561","1.3497095230140825","0.10875202379291769","0.0002447030994931417","0","0.007548145265755064","0.09455846533209586","0.0047977146908867565","0.007379562770626528","1.5440090058672258"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","GOLDEN PROFIT TRADING PTE LTD","SINAR MAS","SINGAPORE","VIETNAM","ID-14","ID-WOOD-CONCESSION-0478","411.8105592413964","286.6641189183913","0","0","ID","VN","SG","182.8889070162562","0","0.4896777668983535","698.4746781597877","56.27917231283491","0.1266338539877008","0","3.9061651750282453","48.934005809359604","2.4828173525338966","3.8189237337992283","799.0246605362893"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","ITOCHU CORP TOKPU","ITOCHU","SINGAPORE","JAPAN","ID-14","ID-WOOD-CONCESSION-0478","15.219085885008127","10.5941087426362","0","0","ID","JP","SG","6.758937867992078","0","0.018096787037547846","25.81319462764433","2.079882455039551","0.004679946777806335","0","0.1443582782075656","1.8084306494763331","0.09175629346320922","0.14113413798823235","29.529172237210688"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","KING PAPER SOURCE TRADING (SHANGHAI) CO LTD","SINAR MAS","CHINA (MAINLAND)","BANGLADESH","ID-14","ID-WOOD-CONCESSION-0478","49.73557478760827","34.621270400771905","0","0","ID","BD","CN","22.088032248340127","0","0.059139826920091024","84.35684518838018","6.797001487057358","0.015293943718321358","0","0.47175907910969156","5.909904083255992","0.29985716818042235","0.4612226731641581","96.50056286670161"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","KING PAPER SOURCE TRADING (SHANGHAI) CO LTD","SINAR MAS","CHINA (MAINLAND)","CHINA (MAINLAND)","ID-14","ID-WOOD-CONCESSION-0478","9835.62769307775","6846.64704042401","0","0","ID","CN","CN","4368.093916580146","0","11.695397547994126","16682.27473350176","1344.1641388780836","3.024505839425282","0","93.294320670206","1168.7331756581716","59.299273807891225","91.21065788866683","19083.796911618323"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","KING PAPER SOURCE TRADING (SHANGHAI) CO LTD","SINAR MAS","CHINA (MAINLAND)","TURKEY","ID-14","ID-WOOD-CONCESSION-0478","973.6236120422193","677.7459893655107","0","0","ID","TR","CN","432.39531929350625","0","1.1577212517877016","1651.36960140773","133.05810111063482","0.29939424222985883","0","9.23515573265132","115.69228233381928","5.870003924299947","9.028895049861559","1889.0950186785506"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","NINGBO CROWN OF CHINA ENERGY CO LTD","UNKNOWN AFFILIATION","CHINA (MAINLAND)","BANGLADESH","ID-14","ID-WOOD-CONCESSION-0478","49.73557478760827","34.621270400771905","0","0","ID","BD","CN","22.088032248340127","0","0.059139826920091024","84.35684518838018","6.797001487057358","0.015293943718321358","0","0.47175907910969156","5.909904083255992","0.29985716818042235","0.4612226731641581","96.50056286670161"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","NINGBO CROWN OF CHINA ENERGY CO LTD","UNKNOWN AFFILIATION","CHINA (MAINLAND)","CHINA (MAINLAND)","ID-14","ID-WOOD-CONCESSION-0478","7980.669801569195","5555.39829104866","0","0","ID","CN","CN","3544.2898306331526","0","9.489694907251643","13536.068092617856","1090.6604526161973","2.454096796929281","0","75.6994053520993","948.3150290074228","48.11568092056692","74.00871258126713","15484.673318716672"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","NINGBO CROWN OF CHINA ENERGY CO LTD","UNKNOWN AFFILIATION","CHINA (MAINLAND)","SOUTH KOREA","ID-14","ID-WOOD-CONCESSION-0478","228.783644022998","159.25784384355075","0","0","ID","KR","CN","101.60494834236458","0","0.2720432038324187","388.0414878665488","31.26620684046384","0.07035214110427825","0","2.170091763904581","27.185558782977562","1.3793429736299427","2.1216242965551273","443.9025891868274"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","PROCESSED DOMESTICALLY","PROCESSED DOMESTICALLY","PROCESSED DOMESTICALLY","INDONESIA","ID-14","ID-WOOD-CONCESSION-0478","111605.20390446376","77689.13818750974","0","0","ID","ID",,"49564.91110139067","0","132.7080760698464","189294.34209197352","15252.276466924071","34.319171226546715","0","1058.6138481893495","13261.655325876376","672.8708884918559","1034.970455326331","216544.496401741"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","SUZHOU GUANBAO TRADING LTD","UNKNOWN AFFILIATION","CHINA (MAINLAND)","CHINA (MAINLAND)","ID-14","ID-WOOD-CONCESSION-0478","4578.855957246366","3187.3726381766637","0","0","ID","CN","CN","2033.512600911185","0","5.444649025571258","7766.228595423031","625.7591449044484","1.4080216344835372","0","43.43202785915464","544.0894095208796","27.606050331362397","42.46200418218505","8884.227819760015"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BENTALA","SINAR MAS","INDAH KIAT","SINAR MAS","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","SUZHOU HUANG YI TRADE CO LTD","UNKNOWN AFFILIATION","CHINA (MAINLAND)","CHINA (MAINLAND)","ID-14","ID-WOOD-CONCESSION-0478","6198.345743480467","4314.7104449665985","0","0","ID","CN","CN","2752.743106981636","0","7.370360069743262","10513.056188447064","847.08310732601","1.906023029839517","0","58.793446993124405","736.5277062798611","37.369999441653306","57.48033686575636","12026.479147825554"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","ALKIRA TRADING (MACAO COMMERCIAL OFFSHORE) LTD","ROYAL GOLDEN EAGLE / TANOTO","MACAO","CHINA (MAINLAND)","ID-14","ID-WOOD-CONCESSION-0463","0","81267.91305670862","0","0","ID","CN","MO","4719.8884254119785","0","0","81267.91305670862","2907.0720781269215","17.245099973228793","0","1107.2212155600841","2907.0720781269215","252.30266438078863","1105.3246393086965","22968.29703480446"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","ALKIRA TRADING (MACAO COMMERCIAL OFFSHORE) LTD","ROYAL GOLDEN EAGLE / TANOTO","MACAO","TAIWAN","ID-14","ID-WOOD-CONCESSION-0463","0","183.3831935647265","0","0","ID","TW","MO","10.650552969377458","0","0","183.3831935647265","6.5598849725322586","0.03891402384391137","0","2.498473934606167","6.5598849725322586","0.569327630042039","2.4941942601721037","51.828569266280454"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","ALKIRA TRADING (MACAO COMMERCIAL OFFSHORE) LTD","ROYAL GOLDEN EAGLE / TANOTO","MACAO","TURKEY","ID-14","ID-WOOD-CONCESSION-0463","0","5453.925546559504","0","0","ID","TR","MO","316.7537973111507","0","0","5453.925546559504","195.09489140594374","1.1573262774858604","0","74.30610490787444","195.09489140594374","16.932143265094222","74.17882483780272","1541.4125605966474"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","ALKIRA TRADING (MACAO COMMERCIAL OFFSHORE) LTD","ROYAL GOLDEN EAGLE / TANOTO","MACAO","UNITED KINGDOM","ID-14","ID-WOOD-CONCESSION-0463","0","53.96770133523051","0","0","ID","GB","MO","3.1343431779834288","0","0","53.96770133523051","1.9305035871028882","0.011451978645027804","0","0.7352740045346203","1.9305035871028882","0.16754699764326353","0.7340145423822828","15.252590449667807"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","CHINA (MAINLAND)","ID-14","ID-WOOD-CONCESSION-0463","0","3468.9242417783003","0","0","ID","CN","SG","201.46863333349552","0","0","3468.9242417783003","124.08849231029733","0.7361078080998587","0","47.26178354041726","124.08849231029733","10.769549700692398","47.18082810441107","980.4027122094368"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","DJIBOUTI","ID-14","ID-WOOD-CONCESSION-0463","0","497.86291038916954","0","0","ID","DJ","SG","28.914946868981804","0","0","497.86291038916954","17.8092842684101","0.10564680868121706","0","6.783050728012667","17.8092842684101","1.5456547862858168","6.7714319360839035","140.7082177741086"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","EGYPT","ID-14","ID-WOOD-CONCESSION-0463","0","1779.5676238959895","0","0","ID","EG","SG","103.35395993746656","0","0","1779.5676238959895","63.657735949940786","0.3776253188856092","0","24.245424222061217","63.657735949940786","5.524808452278614","24.203893861968613","502.9492728654508"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","INDIA","ID-14","ID-WOOD-CONCESSION-0463","0","10663.425762339448","0","0","ID","IN","SG","619.3118284677194","0","0","10663.425762339448","381.4463313367601","2.2627853529390842","0","145.282077397182","381.4463313367601","33.105448756726666","145.03322149208233","3013.7445531189323"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","IRAN","ID-14","ID-WOOD-CONCESSION-0463","0","287.8877964561216","0","0","ID","IR","SG","16.719984889515256","0","0","287.8877964561216","10.298167422203678","0.061089963359758366","0","3.9222795805600903","10.298167422203678","0.893770436038011","3.9155610475341227","81.36412235768229"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","JAPAN","ID-14","ID-WOOD-CONCESSION-0463","0","7768.246844711303","0","0","ID","JP","SG","451.1652507000031","0","0","7768.246844711303","277.8815481886376","1.648426647307721","0","105.8371919575461","277.8815481886376","24.117136798144017","105.65590180345643","2195.496282087472"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","KUWAIT","ID-14","ID-WOOD-CONCESSION-0463","0","626.9706939251346","0","0","ID","KW","SG","36.41328551484781","0","0","626.9706939251346","22.427658463947235","0.13304355791047395","0","8.542058331975728","22.427658463947235","1.9464801127057514","8.527426508865116","177.19723059876475"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","LEBANON","ID-14","ID-WOOD-CONCESSION-0463","0","894.4253084976813","0","0","ID","LB","SG","51.94654940908753","0","0","894.4253084976813","31.994901093243048","0.18979758779907832","0","12.185949411687949","31.994901093243048","2.776814119320433","12.165075911496638","252.78643671686496"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","MOROCCO","ID-14","ID-WOOD-CONCESSION-0463","0","22.977551499542916","0","0","ID","MA","SG","1.3344932247899979","0","0","22.977551499542916","0.8219406143902511","0.004875850232220532","0","0.3130538430852222","0.8219406143902511","0.07133562615587431","0.31251760834201353","6.494017234154292"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","PHILIPPINES","ID-14","ID-WOOD-CONCESSION-0463","0","294.7830488556635","0","0","ID","PH","SG","17.120448255274166","0","0","294.7830488556635","10.544820682616043","0.06255314006134009","0","4.016222804352327","10.544820682616043","0.9151772925272196","4.009343354533292","83.3128890884351"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","SAUDI ARABIA","ID-14","ID-WOOD-CONCESSION-0463","0","2081.0344313632913","0","0","ID","SA","SG","120.86258839477576","0","0","2081.0344313632913","74.44164445093449","0.4415967565396806","0","28.35270878813645","74.44164445093449","6.460736002101327","28.304142997132452","588.1511553748676"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","SOUTH AFRICA","ID-14","ID-WOOD-CONCESSION-0463","0","396.10486266891587","0","0","ID","ZA","SG","23.005029737331068","0","0","396.10486266891587","14.169250113160722","0.08405368982270958","0","5.396665067890938","14.169250113160722","1.2297388780713132","5.387421037284754","111.94890825314562"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","SOUTH KOREA","ID-14","ID-WOOD-CONCESSION-0463","0","7024.117721515656","0","0","ID","KR","SG","407.94762269062767","0","0","7024.117721515656","251.2629614033017","1.4905220003218256","0","95.69892801882014","251.2629614033017","21.80692907452999","95.5350038529777","1985.1872180183616"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","SYRIA","ID-14","ID-WOOD-CONCESSION-0463","0","26.632912393230473","0","0","ID","SY","SG","1.5467897502437824","0","0","26.632912393230473","0.9526982183427618","0.005651520009859411","0","0.3628557018975106","0.9526982183427618","0.08268398318956809","0.3622341607842912","7.527111497532738"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","THAILAND","ID-14","ID-WOOD-CONCESSION-0463","0","715.8225189556953","0","0","ID","TH","SG","41.57363336635271","0","0","715.8225189556953","25.606018162401917","0.15189796856067292","0","9.752605299589144","25.606018162401917","2.2223276316972034","9.735899911957096","202.30892637914417"
"2015","INDONESIA","RIAU","PLANTATION","PT BINA DAYA BINTARA","SINAR MAS","APRIL","ROYAL GOLDEN EAGLE / TANOTO","COMPANY COMMITMENT","WOOD PULP CHEMICAL","PAPER GRADE PULP","RIAU","APEL ENTERPRISES (SINGAPORE) PTE LTD","ROYAL GOLDEN EAGLE / TANOTO","SINGAPORE","TURKEY","ID-14","ID-WOOD-CONCESSION-0463","0","136.8881235650379","0","0","ID","TR","SG","7.950206246100374","0","0","136.8881235650379","4.896688334612766","0.029047742057551264","0","1.8650095575071324","4.896688334612766","0.4249800074655006","1.8618149539485385","38.68792693599585"
